Center Image,Left Image,Right Image,Steering,Throttle,Reverse,Speed
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_59_914.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_59_914.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_59_914.jpg,0,1,0,30.19029
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_59_987.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_59_987.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_59_987.jpg,0,1,0,30.19032
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_00_068.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_00_068.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_00_068.jpg,0,1,0,30.19032
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_00_145.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_00_145.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_00_145.jpg,0,1,0,30.19029
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_00_222.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_00_222.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_00_222.jpg,0,1,0,30.1903
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_00_298.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_00_298.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_00_298.jpg,0,1,0,30.19027
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_00_378.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_00_378.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_00_378.jpg,0,1,0,30.19028
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_00_458.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_00_458.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_00_458.jpg,0,1,0,30.19033
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_00_537.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_00_537.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_00_537.jpg,0,1,0,30.19031
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_00_622.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_00_622.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_00_622.jpg,0,1,0,30.19026
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_00_702.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_00_702.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_00_702.jpg,0,1,0,30.19032
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_00_770.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_00_770.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_00_770.jpg,0,1,0,30.19029
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_00_852.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_00_852.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_00_852.jpg,0,1,0,30.19032
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_00_932.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_00_932.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_00_932.jpg,-0.2,1,0,30.17986
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_01_014.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_01_014.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_01_014.jpg,-0.4,1,0,30.15759
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_01_093.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_01_093.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_01_093.jpg,0,1,0,30.18896
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_01_172.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_01_172.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_01_172.jpg,0,1,0,30.18996
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_01_252.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_01_252.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_01_252.jpg,0,1,0,30.19024
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_01_319.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_01_319.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_01_319.jpg,0,1,0,30.19028
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_01_398.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_01_398.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_01_398.jpg,0,1,0,30.19003
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_01_476.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_01_476.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_01_476.jpg,0,1,0,30.19009
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_01_552.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_01_552.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_01_552.jpg,0,1,0,30.19015
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_01_633.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_01_633.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_01_633.jpg,0,0.9491938,0,30.19036
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_01_712.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_01_712.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_01_712.jpg,0,0.7111897,0,30.12538
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_01_789.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_01_789.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_01_789.jpg,0,0.5262721,0,30.08082
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_01_868.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_01_868.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_01_868.jpg,0,0.2884846,0,30.01907
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_01_943.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_01_943.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_01_943.jpg,0,0.01960687,0,29.91989
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_020.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_020.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_020.jpg,0,0,0,29.67849
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_095.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_095.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_095.jpg,0,0,0,29.43971
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_172.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_172.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_172.jpg,0,0,0,29.20288
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_248.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_248.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_248.jpg,0,0,0,29.02651
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_323.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_323.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_323.jpg,0,0,0,28.79301
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_397.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_397.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_397.jpg,0,0,0,28.56139
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_469.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_469.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_469.jpg,0,0,0,28.38891
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_546.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_546.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_546.jpg,0,0,0,28.16055
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_621.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_621.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_621.jpg,0,0,0,27.93402
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_700.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_700.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_700.jpg,0,0,0,27.70931
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_776.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_776.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_776.jpg,0,0,0,27.48642
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_850.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_850.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_850.jpg,0,0,0,27.32043
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_924.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_924.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_924.jpg,0,0,0,27.10066
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_02_998.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_02_998.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_02_998.jpg,0,0,0,26.88266
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_03_069.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_03_069.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_03_069.jpg,0,0,0,26.72031
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_03_142.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_03_142.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_03_142.jpg,0,0,0,26.50537
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_03_216.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_03_216.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_03_216.jpg,0,0,0,26.29216
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_03_292.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_03_292.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_03_292.jpg,0,0,0,26.08106
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_03_365.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_03_365.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_03_365.jpg,0,0,0,25.92385
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_03_440.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_03_440.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_03_440.jpg,0,0,0,25.71569
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_03_514.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_03_514.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_03_514.jpg,0,0,0,25.50934
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_03_586.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_03_586.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_03_586.jpg,0,0,0,25.35578
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_03_658.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_03_658.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_03_658.jpg,0,0,0,25.15247
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_03_732.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_03_732.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_03_732.jpg,0,0,0,24.95082
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_03_806.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_03_806.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_03_806.jpg,0,0,0,24.80064
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_03_878.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_03_878.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_03_878.jpg,0,0,0,24.60181
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_03_957.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_03_957.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_03_957.jpg,0,0,0,24.40454
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_029.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_029.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_029.jpg,0,0,0,24.25743
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_102.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_102.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_102.jpg,-0.2,0,0,24.04416
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_174.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_174.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_174.jpg,0,0,0,23.81559
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_245.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_245.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_245.jpg,0,0,0,23.66879
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_319.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_319.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_319.jpg,0,0,0,23.47808
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_393.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_393.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_393.jpg,0,0,0,23.28925
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_465.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_465.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_465.jpg,0,0.0457935,0,23.14872
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_539.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_539.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_539.jpg,0,0.2634816,0,23.10889
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_608.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_608.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_608.jpg,0,0.4331595,0,23.2198
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_680.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_680.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_680.jpg,0,0.432274,0,23.53422
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_760.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_760.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_760.jpg,0,0.1932187,0,23.65598
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_842.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_842.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_842.jpg,0,0,0,23.5388
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_914.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_914.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_914.jpg,0,0,0,23.35139
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_04_986.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_04_986.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_04_986.jpg,0,0.173835,0,23.25253
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_056.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_056.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_056.jpg,0,0.3849879,0,23.33353
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_132.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_132.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_132.jpg,0,0.3252513,0,23.54646
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_202.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_202.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_202.jpg,0,0.116295,0,23.5689
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_271.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_271.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_271.jpg,0,0.1601457,0,23.46984
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_342.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_342.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_342.jpg,0,0.3732084,0,23.50821
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_412.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_412.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_412.jpg,0,0.1629558,0,23.58586
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_481.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_481.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_481.jpg,0,0.1211073,0,23.50335
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_551.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_551.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_551.jpg,0,0.3336189,0,23.53568
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_620.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_620.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_620.jpg,0,0.2067462,0,23.62966
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_690.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_690.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_690.jpg,0,0.1237938,0,23.56803
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_757.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_757.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_757.jpg,0,0.3704939,0,23.63401
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_825.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_825.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_825.jpg,0,0.359946,0,23.78658
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_894.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_894.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_894.jpg,-0.15,0.1207127,0,23.81558
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_05_972.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_05_972.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_05_972.jpg,-0.35,0,0,23.59104
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_06_040.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_06_040.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_06_040.jpg,0,0,0,23.44364
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_06_110.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_06_110.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_06_110.jpg,0,0,0,23.29862
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_06_178.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_06_178.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_06_178.jpg,0,0.202656,0,23.20203
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_06_247.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_06_247.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_06_247.jpg,0,0.3663612,0,23.26533
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_06_316.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_06_316.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_06_316.jpg,0,0.6199323,0,23.56664
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_06_385.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_06_385.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_06_385.jpg,0,0.7872114,0,23.92988
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_06_453.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_06_453.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_06_453.jpg,0,1,0,24.62651
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_06_523.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_06_523.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_06_523.jpg,-0.15,1,0,25.19357
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_06_590.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_06_590.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_06_590.jpg,-0.3,1,0,25.72692
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_03_06_669.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_03_06_669.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_03_06_669.jpg,-0.5000001,1,0,26.36349
